Feedstock_flow,pathway,identifier,Chemical,Tier 1,Feedstock,Long name,High TRL,Price (billion USD / MMT),GHG emissions (MMT CO2e/MMT),Fossil fuel depletion (MMT oil eq/MMT),"Human toxicity (MMT 1,4-DCB eq/MMT)",Land use (km2*a crop eq/MMT),Water depletion (km3/MMT),Feedstock use (MMT/MMT),Electricity use (TWh/MMT),Hydrogen use (MMT/MMT),Co-product,Co-product 1 long name,Co-product 1 amount (MMT/MMT),Co-product 2 long name,Co-product 2 amount (MMT/MMT),Co-product 3 long name,Co-product 3 amount (MMT/MMT),Co-product 4 long name,Co-product 4 amount (MMT/MMT),Total product flow,mass fraction of main poduct,total feedstock inflow for 1 MMT product,MMT product per 1 MMT feedstock,product_flow,price_total,ghg_emissions,human_toxicity,electricity_use,hydrogen_use,fossil_fuel_depletion,land_use,water_depletion,product_name
0.0,Conventional phenol production,95,Phenol,False,Benzene,Conventional phenol production,True,0.378,1.600978038,0.790365303,0.365206478,7.471,0.00548747,0.909,0.139,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.909,1.1001100110011002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phenol
4.628069259039,Biomass to phosgene via syngas,97,Phosgene,True,Woody biomass,Biomass to phosgene via syngas,True,0.63,0.536095026,0.25665353,1.675,1218.0,0.012549528,1.4985,0.285,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,1.4985,0.6673340006673341,3.0884679740000003,1.9457348236200003,1.6557123188216976,5.173183856450001,0.88021337259,0.0,0.7926662078190484,3761.7539923320005,0.03875881531681628,Phosgene
0.0,Conventional phosgene production,99,Phosgene,True,Fossil fuels,Conventional phosgene production,True,2.2,2.375,0.765,2.476,41.0,0.0415,0.278,0.08,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.278,3.597122302158273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phosgene
0.246349219,Conventional xylenes conversion to phthalic anhydride,100,Phthalic anhydride,False,Xylenes,Conventional xylenes conversion to phthalic anhydride,True,0.493,-1.651122617,-0.462053671,-0.395874282,-4.574,-0.000693393,0.925,0.236,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.925,1.081081081081081,0.26632347999999995,0.13129747563999997,-0.43973272126614704,-0.10543061642474134,0.06285234127999999,0.0,-0.12305574160749505,-1.2181635975199998,-0.00018466683676763998,Phthalic anhydride
21.0336200056124,Conventional propylene production,101,Propylene,True,Fossil fuels,Conventional propylene production,True,0.85,1.49,1.457,0.082,0.08,0.0105,1.325,0.041,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,1.325,0.7547169811320755,15.87443019291502,13.493265663977766,23.652900987443378,1.3017032758190317,0.6508516379095158,0.0,23.129044791077185,1.2699544154332016,0.1666815170256077,Propylene
0.0,Biomass fermentation to propylene via ethanol,105,Propylene,True,Herbaceous biomass,Biomass fermentation to propylene via ethanol,True,1.47,-1.446520496,0.19054,3.160211,2059.9,0.26635,11.1,0.752,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,11.1,0.0900900900900901,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Propylene
0.397043265852,Conventional propylene conversion to propylene glycol,109,Propylene glycol,False,Propylene,Conventional propylene conversion to propylene glycol,True,0.776,2.661583686,0.882511195,-0.121426313,1302.0,0.059665089,0.687,0.981,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.687,1.455604075691412,0.577937796,0.448479729696,1.538229809356396,-0.07017685571162614,0.566956977876,0.0,0.5100365749836262,752.475010392,0.03448271003480384,Propylene glycol
1.0900439726,Conventional propylene conversion to propylene oxide,111,Propylene oxide,False,Propylene,Conventional propylene conversion to propylene oxide,True,1.02,3.871633467,1.138511636,2.689420529,-60.2,0.075993907,0.76,0.95,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.76,1.3157894736842106,1.434268385,1.4629537527,5.552961480026041,3.8573508387146753,1.36255496575,0.0,1.6329312454694278,-86.342956777,0.1089956582627302,Propylene oxide
0.0,Conventional sorbitol production,112,Sorbitol,True,Herbaceous biomass,Conventional sorbitol production,True,1.05,1.291474831,0.77336,3.1957,369.0,0.16589,1.33,0.74,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,1.33,0.7518796992481203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sorbitol
1.358740185897,Biomass fermentation to sorbitol,113,Sorbitol,True,Herbaceous biomass,Biomass fermentation to sorbitol,True,1.31,0.339,0.44,1.178,625.5,0.0241,3.477,0.121,0.012,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,3.477,0.2876042565429969,0.39077946100000005,0.5119210939100001,0.13247423727900004,0.46033820505800005,0.047284314781,0.004689353532000001,0.17194296284000002,244.43255285550003,0.0094177850101,Sorbitol
2.432529801449,Benzene conventional conversion to styrene,114,Styrene,False,Benzene,Benzene conventional conversion to styrene,True,0.186,1.009273656,0.626572366,0.082752619,2.545,0.004244234,0.781,0.166,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.781,1.2804097311139564,3.1146348290000003,0.5793220781940001,3.143518880969765,0.2577441893283672,0.517029381614,0.0,1.9515441140325356,7.9267456398050005,0.013219239038825988,Styrene
3.133688605475,Conventional xylenes conversion to terephthalic acid,115,Terephthalic acid,False,Xylenes,Conventional xylenes conversion to terephthalic acid,True,0.475,1.252771928,0.58595688,0.135107884,10.1,0.011003203,0.653,0.404,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.653,1.5313935681470137,4.798910575,2.279482523125,6.011940453342339,0.6483706532934733,1.9387598723000001,0.0,2.811954667926006,48.4689968075,0.05280338723557172,Terephthalic acid
0.113637695078995,Conventional butadiene conversion to THF,116,Tetrahydrofuran,False,Butadiene,Conventional butadiene conversion to THF,True,0.693,2.282361131,0.623047472,-3.622892514,-252.6,-0.06557762,0.905,0.536,0.052,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.905,1.1049723756906078,0.125566513899442,0.0870175941323133,0.2865881306792577,-0.4549139832153654,0.06730365145010092,0.006529458722770985,0.07823389905290021,-31.71810141099905,-0.008234353133222327,Tetrahydrofuran
11.0485647369706,Conventional toluene production,118,Toluene,True,Fossil fuels,Conventional toluene production,True,0.7,1.691,1.371,0.112,2.0,0.0353,1.94,0.008,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,1.94,0.5154639175257733,5.695136462355981,3.986595523649186,9.630475757843964,0.6378552837838699,0.045561091698847846,0.0,7.80803208989005,11.390272924711962,0.2010383171211661,Toluene
0.140190021356,Conventional toluene conversion to TDI,124,Toluene diisocyanate,False,Toluene,Conventional toluene conversion to TDI,True,1.35,2.47405268,0.648925497,1.680723018,32.7888,0.028890296,0.308,0.321,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.308,3.2467532467532467,0.455162407,0.61446924945,1.1260957728736007,0.7650019343731843,0.146107132647,0.0,0.2953664911781913,14.924229130641601,0.013149776666302472,Toluene diisocyanate
0.508099307577,Conventional ethylene conversion to vinyl acetate,125,Vinyl acetate,False,Ethylene,Conventional ethylene conversion to vinyl acetate,True,0.549,1.41191704,0.39464149,3.307335202,80.2,0.02685487,0.353,0.088,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.353,2.8328611898017,1.439374809,0.7902167701410001,2.0322778197738454,4.7604949746777265,0.126664983192,0.0,0.5680370192922254,115.4378596818,0.03865422337696983,Vinyl acetate
5.7280615056,Conventional ethylene conversion to vinyl chloride,126,Vinyl chloride,False,Ethylene,Conventional ethylene conversion to vinyl chloride,True,0.232,1.032178005,0.27734702,0.953841048,19.37,0.021015878,0.49,0.314,0.0015,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.49,2.0408163265306123,11.68992144,2.7120617740800004,12.066079790545928,11.15032691736727,3.6706353321600003,0.01753488216,3.242164875418109,226.43377829280004,0.24567396281262435,Vinyl chloride
13.8522981390314,Conventional xylenes production,128,Xylenes,True,Fossil fuels,Conventional xylenes production,True,0.71,1.837,1.414,0.139,3.0,0.0286,2.29,0.08,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,2.29,0.4366812227074236,6.049038488660001,4.294817326948601,11.112083703668421,0.8408163499237402,0.4839230790928001,0.0,8.55334042296524,18.14711546598,0.17300250077567603,Xylenes
